1.000000 0.000000 1.000000 
1.000000 0.049087 0.998796 
1.000000 0.098175 0.995196 
1.000000 0.147262 0.989235 
1.000000 0.196350 0.980969 
1.000000 0.245437 0.970478 
1.000000 0.294524 0.957860 
1.000000 0.343612 0.943234 
1.000000 0.392699 0.926735 
1.000000 0.441786 0.908514 
1.000000 0.490874 0.888736 
1.000000 0.539961 0.867575 
1.000000 0.589049 0.845214 
1.000000 0.638136 0.821842 
1.000000 0.687223 0.797652 
1.000000 0.736311 0.772835 
1.000000 0.785398 0.747581 
1.000000 0.834486 0.722077 
1.000000 0.883573 0.696499 
1.000000 0.932660 0.671017 
1.000000 0.981748 0.645788 
1.000000 1.030835 0.620955 
1.000000 1.079922 0.596647 
1.000000 1.129010 0.572976 
1.000000 1.178097 0.550036 
1.000000 1.227185 0.527904 
1.000000 1.276272 0.506638 
1.000000 1.325359 0.486276 
1.000000 1.374447 0.466841 
1.000000 1.423534 0.448333 
1.000000 1.472622 0.430740 
1.000000 1.521709 0.414031 
1.000000 1.570796 0.398162 
1.000000 1.619884 0.383075 
1.000000 1.668971 0.368702 
1.000000 1.718058 0.354965 
1.000000 1.767146 0.341781 
1.000000 1.816233 0.329060 
1.000000 1.865321 0.316711 
1.000000 1.914408 0.304644 
1.000000 1.963495 0.292769 
1.000000 2.012583 0.281002 
1.000000 2.061670 0.269266 
1.000000 2.110758 0.257490 
1.000000 2.159845 0.245616 
1.000000 2.208932 0.233597 
1.000000 2.258020 0.221398 
1.000000 2.307107 0.209001 
1.000000 2.356194 0.196399 
1.000000 2.405282 0.183603 
1.000000 2.454369 0.170639 
1.000000 2.503457 0.157549 
1.000000 2.552544 0.144388 
1.000000 2.601631 0.131229 
1.000000 2.650719 0.118153 
1.000000 2.699806 0.105257 
1.000000 2.748894 0.092647 
1.000000 2.797981 0.080437 
1.000000 2.847068 0.068749 
1.000000 2.896156 0.057708 
1.000000 2.945243 0.047444 
1.000000 2.994330 0.038084 
1.000000 3.043418 0.029756 
1.000000 3.092505 0.022581 
1.000000 3.141593 0.016674 
1.000000 3.190680 0.012144 
1.000000 3.239767 0.009085 
1.000000 3.288855 0.007581 
1.000000 3.337942 0.007701 
1.000000 3.387030 0.009499 
1.000000 3.436117 0.013012 
1.000000 3.485204 0.018259 
1.000000 3.534292 0.025240 
1.000000 3.583379 0.033938 
1.000000 3.632467 0.044316 
1.000000 3.681554 0.056319 
1.000000 3.730641 0.069875 
1.000000 3.779729 0.084896 
1.000000 3.828816 0.101275 
1.000000 3.877903 0.118895 
1.000000 3.926991 0.137625 
1.000000 3.976078 0.157323 
1.000000 4.025166 0.177839 
1.000000 4.074253 0.199018 
1.000000 4.123340 0.220699 
1.000000 4.172428 0.242722 
1.000000 4.221515 0.264926 
1.000000 4.270603 0.287153 
1.000000 4.319690 0.309254 
1.000000 4.368777 0.331085 
1.000000 4.417865 0.352512 
1.000000 4.466952 0.373414 
1.000000 4.516039 0.393682 
1.000000 4.565127 0.413226 
1.000000 4.614214 0.431966 
1.000000 4.663302 0.449845 
1.000000 4.712389 0.466820 
1.000000 4.761476 0.482868 
1.000000 4.810564 0.497982 
1.000000 4.859651 0.512176 
1.000000 4.908739 0.525477 
1.000000 4.957826 0.537931 
1.000000 5.006913 0.549598 
1.000000 5.056001 0.560550 
1.000000 5.105088 0.570873 
1.000000 5.154175 0.580661 
1.000000 5.203263 0.590015 
1.000000 5.252350 0.599043 
1.000000 5.301438 0.607855 
1.000000 5.350525 0.616561 
1.000000 5.399612 0.625270 
1.000000 5.448700 0.634086 
1.000000 5.497787 0.643107 
1.000000 5.546875 0.652421 
1.000000 5.595962 0.662106 
1.000000 5.645049 0.672228 
1.000000 5.694137 0.682836 
1.000000 5.743224 0.693965 
1.000000 5.792311 0.705634 
1.000000 5.841399 0.717841 
1.000000 5.890486 0.730567 
1.000000 5.939574 0.743777 
1.000000 5.988661 0.757413 
1.000000 6.037748 0.771403 
1.000000 6.086836 0.785654 
1.000000 6.135923 0.800061 
1.000000 6.185011 0.814501 
1.000000 6.234098 0.828840 
1.000000 6.283185 0.842931 
1.000000 6.332273 0.856618 
1.000000 6.381360 0.869741 
1.000000 6.430447 0.882132 
