0.200000 0.785398 0.944158 
0.200000 1.570796 0.151644 
0.200000 2.356194 0.879262 
0.200000 3.141593 0.953209 
0.200000 3.926991 0.939213 
0.200000 4.712389 0.338411 
0.200000 5.497787 0.696731 
0.200000 6.283185 0.782035 
0.200000 7.068583 0.755300 
0.200000 7.853982 0.408221 
0.200000 8.639380 0.478035 
0.200000 9.424778 0.459621 
0.200000 10.210176 0.310532 
0.200000 10.995574 0.427499 
0.200000 11.780972 0.634425 
0.200000 12.566371 0.580984 
0.200000 13.351769 0.449216 
0.200000 14.137167 0.292370 
0.200000 14.922565 0.454291 
0.200000 15.707963 0.536708 
0.200000 16.493361 0.457718 
0.200000 17.278760 0.067501 
0.200000 18.064158 0.391931 
0.200000 18.849556 0.578635 
0.200000 19.634954 0.565912 
0.200000 20.420352 0.297861 
0.200000 21.205750 0.691780 
0.200000 21.991149 0.909017 
0.200000 22.776547 1.051343 
0.200000 23.561945 0.664054 
0.200000 24.347343 0.489713 
0.200000 25.132741 0.769262 
0.200000 25.918139 0.847663 
0.200000 26.703538 0.851599 
0.200000 27.488936 0.493395 
0.200000 28.274334 0.491981 
0.200000 29.059732 0.562005 
0.200000 29.845130 1.115760 
0.200000 30.630528 0.741593 
0.200000 31.415927 0.465466 
0.200000 32.201325 0.168103 
0.200000 32.986723 0.854006 
0.200000 33.772121 1.017858 
0.200000 34.557519 0.806611 
0.200000 35.342917 0.462682 
0.200000 36.128316 0.693116 
0.200000 36.913714 0.971582 
0.200000 37.699112 0.904476 
0.200000 38.484510 0.755239 
0.200000 39.269908 0.280290 
0.200000 40.055306 0.783479 
0.200000 40.840704 0.715335 
0.200000 41.626103 0.539736 
0.200000 42.411501 0.344709 
0.200000 43.196899 0.451558 
0.200000 43.982297 0.469441 
0.200000 44.767695 0.393230 
0.200000 45.553093 0.222150 
0.200000 46.338492 0.401340 
0.200000 47.123890 0.458219 
0.200000 47.909288 0.409446 
0.200000 48.694686 0.157394 
0.200000 49.480084 0.273015 
0.200000 50.265482 0.375166 
0.200000 51.050881 0.347126 
0.200000 51.836279 0.218683 
0.200000 52.621677 0.499855 
0.200000 53.407075 0.614210 
0.200000 54.192473 0.651384 
0.200000 54.977871 0.215683 
0.200000 55.763270 0.460841 
0.200000 56.548668 0.680496 
0.200000 57.334066 0.752503 
0.200000 58.119464 0.263379 
0.200000 58.904862 0.567123 
