  0.20000000298023224       0.68530825560604147       0.31469174439395720       0.31469174439395675       0.68530825560604403     
  0.21562500298023224       0.69679101556821965       0.30320898443178068       0.30320898443177996       0.69679101556821843     
  0.23125000298023224       0.59225207702606364       0.40774792297393692       0.40774792297393719       0.59225207702606297     
  0.24687500298023224       0.64518492001543493       0.35481507998456457       0.35481507998456585       0.64518492001543548     
  0.26249998807907104       0.66725871773811551       0.33274128226188349       0.33274128226188426       0.66725871773811563     
  0.27812498807907104       0.65849421359540106       0.34150578640459955       0.34150578640460033       0.65849421359539984     
  0.29374998807907104       0.64413527933733927       0.35586472066266162       0.35586472066266228       0.64413527933733927     
  0.30937498807907104       0.61976301738322537       0.38023698261677202       0.38023698261677186       0.61976301738322725     
  0.32499998807907104       0.56927434975714786       0.43072565024285187       0.43072565024285175       0.56927434975714875     
  0.34062498807907104       0.50008716767517836       0.49991283232482114       0.49991283232482125       0.50008716767517924     
  0.35624998807907104       0.59089171908113547       0.40910828091886287       0.40910828091886475       0.59089171908113347     
  0.37187498807907104       0.63864996226148307       0.36135003773851410       0.36135003773851632       0.63864996226148607     
  0.38749998807907104       0.64287934014565074       0.35712065985435104       0.35712065985435032       0.64287934014565040     
  0.40312498807907104       0.63687089302672950       0.36312910697326983       0.36312910697326922       0.63687089302673050     
  0.41874998807907104       0.62749219414487833       0.37250780585511972       0.37250780585511994       0.62749219414487978     
  0.43437498807907104       0.61625372699401115       0.38374627300598801       0.38374627300598779       0.61625372699401204     
  0.44999998807907104       0.60345783735404235       0.39654216264595732       0.39654216264595782       0.60345783735404113     
  0.46562498807907104       0.58908895950131790       0.41091104049868254       0.41091104049868316       0.58908895950131734     
  0.48124998807907104       0.57310181029405149       0.42689818970595023       0.42689818970595056       0.57310181029404972     
  0.49687498807907104       0.55563243413340391       0.44436756586659509       0.44436756586659648       0.55563243413340357     
  0.51249998807907104       0.53730102042946604       0.46269897957053502       0.46269897957053546       0.53730102042946448     
  0.52812498807907104       0.51967778634852890       0.48032221365146943       0.48032221365147088       0.51967778634852946     
  0.54374998807907104       0.50578559319677663       0.49421440680322626       0.49421440680322742       0.50578559319677441     
  0.55937498807907104       0.50000192331444238       0.49999807668555779       0.49999807668555774       0.50000192331444171     
  0.57499998807907104       0.50625345950401546       0.49374654049598671       0.49374654049598854       0.50625345950401313     
  0.59062498807907104       0.52469291399001472       0.47530708600998733       0.47530708600998695       0.52469291399001206     
  0.60624998807907104       0.55030616387286169       0.44969383612713815       0.44969383612714009       0.55030616387286269     
  0.62187498807907104       0.57605884594350631       0.42394115405649307       0.42394115405649385       0.57605884594350742     
  0.63749998807907104       0.59709456150276063       0.40290543849723887       0.40290543849723764       0.59709456150276108     
  0.65312498807907104       0.61187153907632641       0.38812846092367287       0.38812846092367187       0.61187153907632696     
